КодЗакупки,НазваниеЗакупки,ДатаЗакупки,КодФилиала,ИНН,КодГруппы,КодКомиссии,СуммаПлан,СуммаФакт,ФлагИмпорта,СтатусКонтракта
40009072319,Услуги Ж/д перевозки для АО РН-Няганьнефтегаз (процедура 40009072319),2024-04-02,35,9900000210,82,ЗК-Услуги-008,272855.79,235611.49,1,Исполнен
40004296526,Услуги ТО и ремонт оборудования — ООО РН_БУНКЕР (№40004296526),2025-09-27,61,1655142978,67,ЗК-Услуги-004,310117.16,234927.28,1,Исполнен
40004296526,"Услуги ТО и ремонт оборудования, филиал ООО РН_БУНКЕР (процедура 40004296526)",2025-09-27,61,9900000073,67,ЗК-Услуги-004,310117.16,234927.28,1,Исполнен
40004296526,Услуги ТО и ремонт оборудования для ООО РН_БУНКЕР (процедура 40004296526),2025-09-27,61,9900000073,67,ЗК-Услуги-005,310117.16,234927.28,1,Исполнен
40004296526,Услуги ТО и ремонт оборудования — ООО РН_БУНКЕР (№40004296526),2025-09-27,61,9900000077,67,ЗК-Услуги-001,310117.16,234927.28,1,Исполнен
40001733424,"Услуги Непроизводственные объекты, филиал СНКНГ Славнефть-Красноярскнефтегаз (процедура 40001733424)",2024-05-22,21,9900000067,78,ЗК-Услуги-001,310598.08,233475.95,1,Исполнен
40001733424,Услуги Непроизводственные объекты для СНКНГ Славнефть-Красноярскнефтегаз (процедура 40001733424),2024-05-22,21,9900000049,78,ЗК-Услуги-002,310598.08,233475.95,1,Исполнен
40000935915,Услуги Строительство и содержание дорог — ООО РН-Проектирование Добыча (№40000935915),2023-11-17,37,9900000052,64,ЗК-Услуги-008,293942.3,233152.19,1,Исполнен
40002379991,"Услуги Зарезка боковых стволов (ЗБС), филиал УДМУРТНЕФТЬ-БУРЕНИЕ (процедура 40002379991)",2023-11-08,24,9900000196,56,ЗК-Услуги-007,263660.56,232703.03,1,Исполнен
40006211509,Услуги EPC/EPCM контракты для АнгараНефть (процедура 40006211509),2024-03-09,56,9900000078,74,ЗК-Услуги-010,254372.88,231478.09,1,Расторгнут
40008328550,Услуги Операторские и агентские услуги — 6. ПАО АНК Башнефть (№40008328550),2024-05-10,17,9900000073,70,ЗК-Услуги-009,296663.81,230429.56,1,Исполнен
40002373579,"Услуги Инвестпроекты и НИОКР, филиал РН-ОХРАНА-АНГАРСК (процедура 40002373579)",2022-11-16,7,9900000231,89,ЗК-Услуги-005,272345.84,230375.03,1,Исполнен
40002373579,Услуги Инвестпроекты и НИОКР для РН-ОХРАНА-АНГАРСК (процедура 40002373579),2022-11-16,7,9900000059,89,ЗК-Услуги-002,272345.84,230375.03,1,Исполнен
40009908213,Услуги HR и обучение персонала — Нефтепромлизинг (№40009908213),2024-06-16,75,9900000069,94,ЗК-Услуги-007,294459.97,229276.92,1,Расторгнут
40006008320,"Услуги Маркетинг и мероприятия, филиал ООО РН-Черноземье (процедура 40006008320)",2024-09-22,6,9900000000,92,ЗК-Услуги-008,304746.05,228419.29,1,Исполнен
40006008320,Услуги Маркетинг и мероприятия для ООО РН-Черноземье (процедура 40006008320),2024-09-22,6,9900000067,92,ЗК-Услуги-007,304746.05,228419.29,1,Исполнен
40006524405,Услуги HR и обучение персонала — ООО ННПО (№40006524405),2023-09-05,4,9900000091,94,ЗК-Услуги-007,192456.04,228195.25,1,Исполнен
40008155411,"Услуги Химизация добычи, филиал ООО РН ВАНКОР (процедура 40008155411)",2023-08-17,68,9900000175,66,ЗК-Услуги-005,287846.75,228153.02,1,Исполнен
40008501074,Услуги Эксплуатационное бурение для РН-СТАВРОПОЛЬЕ (процедура 40008501074),2025-09-02,15,9900000057,55,ЗК-Услуги-002,189716.86,227810.88,1,Исполнен
40008501074,Услуги Эксплуатационное бурение — РН-СТАВРОПОЛЬЕ (№40008501074),2025-09-02,15,9900000140,55,ЗК-Услуги-006,189716.86,227810.88,1,Исполнен
40008501074,"Услуги Эксплуатационное бурение, филиал РН-СТАВРОПОЛЬЕ (процедура 40008501074)",2025-09-02,15,9900000203,55,ЗК-Услуги-004,189716.86,227810.88,1,Исполнен
40003991940,Услуги Операционные услуги добычи для РН-ОХРАНА-АНГАРСК (процедура 40003991940),2025-07-23,7,9900000063,65,ЗК-Услуги-010,281827.93,227337.76,1,В работе
40008793934,Услуги Сейсморазведка — СНКНГ Славнефть-Красноярскнефтегаз (№40008793934),2025-07-21,21,9900000075,58,ЗК-Услуги-002,212588.35,227334.84,1,Исполнен
40008793934,"Услуги Сейсморазведка, филиал СНКНГ Славнефть-Красноярскнефтегаз (процедура 40008793934)",2025-07-21,21,9900000068,58,ЗК-Услуги-009,212588.35,227334.84,1,Исполнен
40004419946,Услуги Непроизводственные объекты для ООО РН-Пожарная безопасность (процедура 40004419946),2025-01-19,47,7708639661,78,ЗК-Услуги-007,290315.56,227107.17,1,Исполнен
40008070847,Услуги Операторские и агентские услуги — УНХ (№40008070847),2024-06-03,9,7708084402,70,ЗК-Услуги-006,200558.67,226707.68,1,Исполнен
40004897067,"Услуги Промбезопасность и контроль, филиал РН-АЭРО (процедура 40004897067)",2022-07-11,40,7708084402,69,ЗК-Услуги-005,254005.76,226466.9,1,Исполнен
40004897067,Услуги Промбезопасность и контроль для РН-АЭРО (процедура 40004897067),2022-07-11,40,9900000126,69,ЗК-Услуги-003,254005.76,226466.9,1,Исполнен
40000689549,Услуги Строительство и содержание дорог — ООО ИК СИБИНТЕК (№40000689549),2025-06-24,80,9900000238,64,ЗК-Услуги-010,279001.58,226457.31,1,Исполнен
40006927271,"Услуги Аренда и покупка имущества, филиал ООО РН Комсомольский - НПЗ (процедура 40006927271)",2022-04-29,28,9900000061,93,ЗК-Услуги-010,256714.86,221646.64,1,Расторгнут
40009726538,Услуги Разведочное бурение для ООО ИК СИБИНТЕК (процедура 40009726538),2024-02-19,80,9900000161,96,ЗК-Услуги-004,246762.06,221332.8,1,Расторгнут
40005165712,Услуги Строительно-монтажные работы (СМР) — АО РН-Няганьнефтегаз (№40005165712),2022-08-29,35,9900000168,72,ЗК-Услуги-003,226847.23,219775.84,1,Исполнен
40004601801,"Услуги Автотранспортные услуги, филиал УДМУРТНЕФТЬ-БУРЕНИЕ (процедура 40004601801)",2025-09-24,24,9900000133,63,ЗК-Услуги-008,178837.88,219697.16,1,Исполнен
40005663220,Услуги Прочие нефтепромысловые услуги для АнгараНефть (процедура 40005663220),2023-10-03,56,9900000057,71,ЗК-Услуги-003,192047.22,218713.35,1,Исполнен
40005663220,Услуги Прочие нефтепромысловые услуги — АнгараНефть (№40005663220),2023-10-03,56,9900000062,71,ЗК-Услуги-007,192047.22,218713.35,1,Исполнен
40006015839,"Услуги Непроизводственные объекты, филиал ООО РН-Черноземье (процедура 40006015839)",2022-08-16,6,9900000074,78,ЗК-Услуги-007,176090.53,217747.22,1,Исполнен
40008733281,Услуги Социально-бытовые услуги для ООО РН-Черноземье (процедура 40008733281),2024-05-27,6,9900000065,84,ЗК-Услуги-007,289889.19,217655.29,1,В работе
40002006108,Услуги Геофизические исследования (ГИС) — АО Отрадненский ГПЗ (№40002006108),2022-06-17,55,9900000005,59,ЗК-Услуги-007,228506.86,217275.88,1,Исполнен
40002006108,"Услуги Геофизические исследования (ГИС), филиал АО Отрадненский ГПЗ (процедура 40002006108)",2022-06-17,55,9900000175,59,ЗК-Услуги-002,228506.86,217275.88,1,Исполнен
40002178915,Услуги Зарезка боковых стволов (ЗБС) для ООО РН-Черноземье (процедура 40002178915),2024-03-30,6,9900000058,56,ЗК-Услуги-010,278997.19,216609.74,1,Исполнен
40009354510,Услуги Зарезка боковых стволов (ЗБС) — АО РОСПАН ИНТЕРНЕШНЛ (№40009354510),2025-01-20,41,9900000028,56,ЗК-Услуги-003,266046.14,216517.0,1,Исполнен
40002141405,"Услуги Строительство и содержание дорог, филиал ООО СКН (процедура 40002141405)",2022-01-03,87,9900000058,64,ЗК-Услуги-010,230105.88,215455.9,1,В работе
