КодЗакупки,НазваниеЗакупки,ДатаЗакупки,КодФилиала,ИНН,КодГруппы,КодКомиссии,СуммаПлан,СуммаФакт,СтранаПроисхождения,ФлагИмпорта,СтатусКонтракта
40006158662,Закупка Фонтанная арматура — ООО РН_БУНКЕР (№40006158662),2022-05-15,61,8601036750,3260,ЗК-МТР-005,391407.15,340722.63,США,1,Исполнен
40000404198,"Закупка Автобензин, филиал УНХ (процедура 40000404198)",2023-07-31,9,2540065503,2020,ЗК-МТР-010,423385.31,340621.54,Россия,0,Исполнен
40000531366,Закупка Периферийные устройства для АО РОСПАН ИНТЕРНЕШНЛ (процедура 40000531366),2022-03-11,41,8603209670,3630,ЗК-МТР-004,302239.6,340597.43,Россия,0,Исполнен
40006355161,Закупка Штанговые насосы (ШГН) — АО РН-Тверь (№40006355161),2023-12-06,59,8602060026,3270,ЗК-МТР-005,345660.28,340549.91,Россия,0,Расторгнут
40000725442,"Закупка Очистка буровых растворов, филиал РН-Морской_терминал_Находка (процедура 40000725442)",2025-04-18,72,770000000240,3390,ЗК-МТР-010,350291.02,340415.42,Германия,1,Исполнен
40006555653,Закупка КИПиА для Саратовнефтепродукт (процедура 40006555653),2022-05-13,67,7017261765,3870,ЗК-МТР-005,317141.09,340175.49,Россия,0,Исполнен
40001771036,Закупка Оборудование для общепита — ООО Башнефть-Добыча (№40001771036),2024-06-12,49,1645028088,3863,ЗК-МТР-008,454564.35,340132.62,Россия,0,Исполнен
40008939508,"Закупка Спецкабель (КПБК/КПБП), филиал АО РНПК (процедура 40008939508)",2025-01-20,36,8610030917,3880,ЗК-МТР-010,420671.6,339619.08,Россия,0,В работе
40003295670,Закупка Технологические масла для СНКНГ Славнефть-Красноярскнефтегаз (процедура 40003295670),2025-09-27,21,5031111782,2470,ЗК-МТР-008,422116.34,339478.65,Казахстан,1,Исполнен
40005353484,Закупка Кабельная продукция — АО РН-Ярославль (№40005353484),2022-06-17,43,7203258777,3550,ЗК-МТР-002,285384.1,339263.2,Россия,0,Исполнен
40005669175,"Закупка Периферийные устройства, филиал НК НПЗ (процедура 40005669175)",2025-12-21,12,6316271946,3630,ЗК-МТР-007,434365.72,339216.28,Россия,0,Исполнен
40001989206,Закупка Технологические масла для ВНИКТИНХО (процедура 40001989206),2024-07-30,46,770000000239,2470,ЗК-МТР-008,396209.14,339215.17,Китай,1,Исполнен
40008156131,Закупка Дизтопливо летнее — ООО РН-Пожарная безопасность (№40008156131),2023-05-27,47,8602270697,2210,ЗК-МТР-006,381772.69,339075.1,Китай,1,Исполнен
40004848422,"Закупка Прочие хозматериалы, филиал АО КНП (процедура 40004848422)",2025-11-03,33,3812527396,3861,ЗК-МТР-005,353652.62,338892.84,Россия,0,Исполнен
40004750158,Закупка Металлоконструкции для АО Отрадненский ГПЗ (процедура 40004750158),2022-06-22,55,7736035485,4010,ЗК-МТР-009,389466.3,338838.26,Германия,1,Исполнен
40005545139,Закупка Металлоконструкции — ООО РН-Черноземье (№40005545139),2024-08-02,6,7725607130,4010,ЗК-МТР-003,273300.27,338825.6,Германия,1,Исполнен
40001675971,"Закупка Вспомогательное буровое оборудование, филиал АО РН-Ярославль (процедура 40001675971)",2024-01-17,43,1433015030,3450,ЗК-МТР-010,348657.99,337770.18,Россия,0,Исполнен
40009217193,Закупка Дизтопливо зимнее для ООО РН-Черноземье (процедура 40009217193),2025-10-01,6,6501312481,2220,ЗК-МТР-004,445190.43,337737.95,Россия,0,Исполнен
40004436283,Закупка Нефть (добытая) — ООО Харампурнефтегаз (№40004436283),2025-12-27,70,770000000241,1100,ЗК-МТР-009,287473.38,337607.39,Россия,0,Исполнен
40007275424,"Закупка Буровые долота и головки, филиал ООО РН-Черноземье (процедура 40007275424)",2024-04-27,6,6325009374,3350,ЗК-МТР-006,448891.06,337019.36,Казахстан,1,В работе
40001132056,Закупка Трансформаторы для ООО Харампурнефтегаз (процедура 40001132056),2023-02-18,70,770000000245,3560,ЗК-МТР-008,396271.98,335915.84,Германия,1,В работе
40009437789,Закупка Защитные смазки — РН-Морской_терминал_Находка (№40009437789),2025-04-15,72,770000000248,2530,ЗК-МТР-007,301801.82,335704.23,Россия,0,Исполнен
40004108315,"Закупка Буровые установки, филиал ВНИКТИНХО (процедура 40004108315)",2025-04-12,46,5031111782,3330,ЗК-МТР-002,393021.56,334760.09,Китай,1,Исполнен
40007967631,Закупка Свайные трубы для СНКНГ Славнефть-Красноярскнефтегаз (процедура 40007967631),2023-01-22,21,6340008625,3171,ЗК-МТР-003,1017031.2,1338052.12,Казахстан,1,Исполнен
40004992821,Закупка Полупроводники — АО РОСПАН ИНТЕРНЕШНЛ (№40004992821),2024-01-03,41,8610030917,3710,ЗК-МТР-001,443711.97,334494.49,Россия,0,Исполнен
40005850504,"Закупка Химреактивы (лабораторные), филиал ПЕНЗАНЕФТЕПРОДУКТ (процедура 40005850504)",2022-02-10,83,770000000197,3220,ЗК-МТР-009,370827.14,334157.48,Россия,0,Исполнен
40008230438,Закупка Авиабензин для АО РН-Ярославль (процедура 40008230438),2024-08-07,43,770000000214,2010,ЗК-МТР-007,377222.42,334112.25,Китай,1,Исполнен
40008505216,Закупка Скважинное оборудование — ООО НЗМП (№40008505216),2022-05-25,50,7725613712,3240,ЗК-МТР-001,388622.76,334073.3,Россия,0,Расторгнут
40005938316,"Закупка Насосно-компрессорные трубы (НКТ), филиал ООО Удмуртнефть-Снабжение (процедура 40005938316)",2024-10-02,53,4501174492,3150,ЗК-МТР-003,1656065.6,1335194.64,Нидерланды,1,Исполнен
40003356729,Закупка Очистка буровых растворов для АО Отрадненский ГПЗ (процедура 40003356729),2025-10-06,55,8612017816,3390,ЗК-МТР-004,372976.81,333384.14,Россия,0,Исполнен
40003459928,Закупка Спецтехника — 6. ПАО АНК Башнефть (№40003459928),2024-03-15,17,770000000217,3500,ЗК-МТР-004,369919.94,333087.65,Германия,1,Исполнен
40003451049,"Закупка Железобетонные изделия (ЖБИ), филиал Морской терминал Туапсе (процедура 40003451049)",2024-07-20,60,8603115020,3910,ЗК-МТР-005,352281.18,332489.24,Китай,1,Исполнен
40008576778,Закупка Комплектующие для общепита для АнгараНефть (процедура 40008576778),2024-08-27,56,7705816471,3862,ЗК-МТР-003,273406.55,332446.05,Россия,0,Исполнен
40004402419,Закупка Нефть (подготовленная) — 6. ПАО АНК Башнефть (№40004402419),2023-05-04,17,7726351724,1400,ЗК-МТР-003,315636.3,332052.11,Россия,0,Исполнен
40009774349,"Закупка Твердое топливо (уголь, торф), филиал ООО РН-СтройКонтроль (процедура 40009774349)",2024-04-28,48,7719846807,3010,ЗК-МТР-001,351649.78,331453.86,Россия,0,Исполнен
40001065224,Закупка Моторные масла для ООО Удмуртэнергонефть (процедура 40001065224),2024-10-07,25,770000000218,2410,ЗК-МТР-007,328779.67,331413.92,Россия,0,Исполнен
40005242445,Закупка Навигация и телеметрия — ПАО СаратовскийНПЗ (№40005242445),2023-09-23,18,4707029837,3970,ЗК-МТР-010,300324.09,331394.01,Германия,1,Исполнен
40004352607,"Закупка Автотранспорт, филиал ООО РН-Пожарная безопасность (процедура 40004352607)",2024-07-06,47,277025397,3490,ЗК-МТР-001,323025.86,331311.92,Китай,1,Исполнен
40003689535,Закупка Смазочные материалы для ВНИКТИНХО (процедура 40003689535),2023-11-07,46,770000000198,2540,ЗК-МТР-002,309016.0,331168.7,США,1,Исполнен
40005314613,Закупка Спецмасла — ООО РН-Пожарная безопасность (№40005314613),2024-03-01,47,8603214470,2480,ЗК-МТР-004,411098.2,330898.13,Россия,0,Исполнен
40002442666,"Закупка Металлоконструкции, филиал РН-Морской_терминал_Находка (процедура 40002442666)",2025-01-04,72,5507296450,4010,ЗК-МТР-004,285936.78,330688.23,Германия,1,В работе
40008375516,Закупка Рабочая обувь для ООО Башнефть-Добыча (процедура 40008375516),2024-11-19,49,770000000242,3840,ЗК-МТР-005,251655.69,330634.83,Китай,1,Исполнен
